num_nodes,num_edges,source,destination,amount,time,success,total_bidding,total_outsourcing,propability_updates,failed_transactions
572,1142,0,571,5148,0.0,True,0,0,0,0
576,1150,0,575,5184,0.001998424530029297,True,16,16,16,0
580,1158,0,579,5220,0.004000425338745117,True,46,46,46,0
584,1166,0,583,5256,0.0019998550415039062,True,12,12,12,0
588,1174,0,587,5292,0.008024454116821289,True,84,84,84,0
592,1182,0,591,5328,0.001001596450805664,True,18,18,18,0
596,1190,0,595,5364,0.003627300262451172,True,35,35,35,0
600,1198,0,599,5400,0.0010328292846679688,True,10,10,10,0
608,1214,0,607,5472,0.05399632453918457,True,262,262,239,23
612,1222,0,611,5508,0.001001119613647461,True,14,14,14,0
616,1230,0,615,5544,0.0,True,1,1,1,0
620,1238,0,619,5580,0.037034034729003906,True,206,206,194,12
632,1262,0,631,5688,0.0009989738464355469,True,13,13,13,0
636,1270,0,635,5724,0.015999555587768555,True,135,135,114,21
640,1278,0,639,5760,0.026966333389282227,True,165,165,165,0
644,1286,0,643,5796,0.0029993057250976562,True,29,29,29,0
648,1294,0,647,5832,0.0829932689666748,True,294,294,281,13
652,1302,0,651,5868,0.0019989013671875,True,22,22,22,0
656,1310,0,655,5904,0.04299020767211914,True,208,208,207,1
660,1318,0,659,5940,0.011991739273071289,True,93,93,93,0
664,1326,0,663,5976,0.0320124626159668,True,181,181,180,1
676,1350,0,675,6084,0.01697087287902832,True,125,125,125,0
680,1358,0,679,6120,0.03903341293334961,True,211,211,189,22
688,1374,0,687,6192,0.06600499153137207,True,238,238,235,3
692,1382,0,691,6228,0.19096922874450684,True,483,483,411,72
696,1390,0,695,6264,0.0059854984283447266,True,42,42,42,0
700,1398,0,699,6300,0.0189664363861084,True,133,133,132,1
704,1406,0,703,6336,0.018000125885009766,True,128,128,127,1
712,1422,0,711,6408,0.0029993057250976562,True,25,25,25,0
716,1430,0,715,6444,0.24908709526062012,True,447,447,410,37
732,1462,0,731,6588,0.009000778198242188,True,77,77,77,0
736,1470,0,735,6624,0.12400150299072266,True,341,341,337,4
740,1478,0,739,6660,0.24865460395812988,True,488,488,424,64
744,1486,0,743,6696,0.017002105712890625,True,113,113,113,0
748,1494,0,747,6732,0.07099747657775879,True,262,262,238,24
752,1502,0,751,6768,0.0709991455078125,True,308,308,276,32
756,1510,0,755,6804,0.023996829986572266,True,131,131,131,0
760,1518,0,759,6840,0.0,True,2,2,2,0
768,1534,0,767,6912,0.007999658584594727,True,79,79,79,0
772,1542,0,771,6948,0.017000436782836914,True,119,119,117,2
780,1558,0,779,7020,0.013990402221679688,True,104,104,82,22
784,1566,0,783,7056,0.04099726676940918,True,190,190,188,2
788,1574,0,787,7092,0.00099945068359375,True,17,17,17,0
792,1582,0,791,7128,0.0,True,5,5,5,0
800,1598,0,799,7200,0.04399991035461426,True,193,193,193,0
